age,employment_type,monthly_income,credit_score,savings,existing_loan,loan_purpose,requested_amount,tenure_years,collateral,recommended_loan_type,approved_amount,approval_status
58,Freelancer,22109,623,638460,Yes,Shop Expansion,3093534,6,Yes,Business,414878,Rejected
41,Self-Employed,24094,632,59821,Yes,Shop Expansion,3593963,14,Yes,Business,483000,Rejected
34,Salaried,103401,567,725553,Yes,Shop Expansion,1066479,12,Yes,Business,1066479,Partial
42,Salaried,98595,592,612428,Yes,Working Capital,2178467,8,Yes,Business,1605412,Partial
37,Business,89648,849,599211,Yes,Shop Expansion,532609,3,Yes,Business,532609,Approved
41,Business,73554,569,1159665,No,Shop Expansion,4252630,14,Yes,Business,1806829,Approved
30,Salaried,129078,795,1265806,Yes,Startup Capital,1648434,14,Yes,Business,1648434,Approved
61,Self-Employed,71377,778,863304,Yes,Shop Expansion,811437,15,No,Business,811437,Approved
44,Self-Employed,45397,666,938265,Yes,Startup Capital,2624192,9,Yes,Business,838556,Partial
37,Self-Employed,22870,673,692477,Yes,Machinery Purchase,2864600,6,Yes,Business,266265,Rejected
26,Salaried,27624,705,379163,Yes,Working Capital,634839,3,No,Business,465444,Partial
61,Salaried,72504,588,1006559,Yes,Working Capital,1858648,13,Yes,Business,1052547,Partial
46,Business,77375,717,495246,Yes,Shop Expansion,1829295,6,No,Business,1311743,Approved
22,Freelancer,36439,673,1421476,Yes,Startup Capital,1366163,12,Yes,Business,655278,Partial
42,Business,145796,863,144131,No,Working Capital,2901498,13,Yes,Business,2901498,Approved
54,Salaried,47240,722,1087731,Yes,Working Capital,2323557,13,Yes,Business,560125,Partial
23,Freelancer,81530,563,1470061,No,Startup Capital,1716400,1,No,Business,1289311,Partial
58,Business,74792,721,509352,No,Machinery Purchase,1359881,13,Yes,Business,1359881,Approved
48,Self-Employed,33725,566,727161,Yes,Machinery Purchase,4074750,9,No,Business,684536,Rejected
38,Freelancer,22799,617,1218558,Yes,Shop Expansion,2796293,9,Yes,Business,333328,Partial
41,Salaried,37686,699,347113,No,Shop Expansion,4455105,6,No,Business,804176,Partial
51,Self-Employed,43732,887,263973,Yes,Machinery Purchase,3778261,2,No,Business,593069,Partial
35,Freelancer,50284,789,835539,No,Working Capital,3672797,1,No,Business,917425,Approved
56,Business,126674,780,1100357,Yes,Working Capital,1258539,15,Yes,Business,1258539,Approved
31,Business,21948,793,982759,Yes,Startup Capital,3069549,6,Yes,Business,313648,Partial
28,Freelancer,120825,639,212811,Yes,Machinery Purchase,2470878,10,Yes,Business,1865312,Partial
47,Salaried,31596,870,972954,No,Startup Capital,1060058,9,No,Business,668494,Partial
62,Salaried,83553,539,825306,No,Startup Capital,3554924,9,No,Business,1446533,Partial
60,Self-Employed,35445,876,1381723,Yes,Startup Capital,883291,7,Yes,Business,622742,Approved
25,Self-Employed,175668,782,66841,Yes,Machinery Purchase,4452606,14,No,Business,3122702,Partial
43,Freelancer,82114,555,580774,No,Startup Capital,3204240,4,No,Business,1512803,Partial
59,Self-Employed,24464,817,1276271,Yes,Startup Capital,2473335,1,Yes,Business,391361,Partial
30,Freelancer,57454,830,1217817,Yes,Startup Capital,1961312,1,No,Business,956335,Partial
23,Freelancer,147469,505,630733,Yes,Machinery Purchase,3637098,1,No,Business,1852962,Partial
31,Salaried,31900,509,1442761,No,Shop Expansion,2423745,15,Yes,Business,722595,Partial
38,Salaried,25420,791,253059,Yes,Shop Expansion,4179908,9,No,Business,493500,Rejected
50,Business,43661,565,750756,Yes,Shop Expansion,834068,8,No,Business,60088,Rejected
40,Self-Employed,84280,578,183025,Yes,Shop Expansion,3721649,8,Yes,Business,1415686,Partial
53,Self-Employed,40313,649,321378,No,Working Capital,1585432,9,No,Business,621623,Partial
30,Business,97893,861,1230916,No,Shop Expansion,1968993,15,Yes,Business,1968993,Approved
60,Business,39878,677,415810,No,Machinery Purchase,3064425,15,Yes,Business,873187,Partial
60,Self-Employed,67072,538,703298,No,Working Capital,3638830,7,No,Business,1167330,Approved
52,Freelancer,70181,723,690735,No,Machinery Purchase,3059874,5,Yes,Business,1304108,Approved
54,Salaried,121670,787,299869,Yes,Shop Expansion,3591779,9,Yes,Business,1805373,Partial
50,Business,35443,578,543119,Yes,Startup Capital,3791230,9,Yes,Business,423272,Partial
47,Salaried,48483,770,1360208,No,Working Capital,4632724,8,No,Business,710316,Approved
51,Self-Employed,30140,543,875391,Yes,Working Capital,2245377,15,No,Business,364224,Rejected
49,Freelancer,56677,794,1432579,Yes,Working Capital,4355053,11,Yes,Business,832541,Approved
44,Business,20459,527,1247064,Yes,Working Capital,2073061,4,No,Business,445021,Rejected
48,Freelancer,35695,679,1024590,Yes,Shop Expansion,1990271,3,Yes,Business,534933,Partial
42,Salaried,22006,677,177006,No,Startup Capital,2922786,8,No,Business,675468,Rejected
25,Business,23242,845,573144,No,Startup Capital,3853076,6,Yes,Business,417825,Approved
38,Business,39226,637,917569,No,Working Capital,2398945,15,No,Business,564400,Partial
41,Business,33524,738,1461207,No,Startup Capital,2290987,15,No,Business,655775,Partial
26,Salaried,119086,640,237698,No,Startup Capital,1217387,6,No,Business,1217387,Partial
45,Salaried,24858,777,1230113,No,Startup Capital,3465367,4,Yes,Business,478205,Partial
29,Salaried,87813,686,513839,No,Startup Capital,3210777,2,Yes,Business,1701363,Approved
31,Self-Employed,40618,519,620752,No,Working Capital,4847054,1,Yes,Business,822052,Partial
36,Freelancer,81227,725,346762,Yes,Startup Capital,3029209,1,Yes,Business,1374736,Approved
36,Freelancer,22223,716,856566,No,Machinery Purchase,2213244,4,No,Business,339702,Partial
42,Freelancer,175742,531,950708,Yes,Machinery Purchase,2687624,3,Yes,Business,2687624,Approved
45,Self-Employed,38815,869,734332,Yes,Startup Capital,3490314,14,Yes,Business,661278,Approved
29,Self-Employed,30379,691,1098452,No,Machinery Purchase,2246855,8,Yes,Business,609972,Partial
58,Self-Employed,66993,578,1341371,No,Shop Expansion,4431550,1,Yes,Business,1124443,Approved
60,Freelancer,48329,570,628495,No,Working Capital,1426055,1,Yes,Business,712506,Partial
28,Business,71458,702,206797,Yes,Startup Capital,3023421,10,Yes,Business,890421,Partial
40,Self-Employed,111381,820,1347197,Yes,Working Capital,2875468,3,Yes,Business,1789042,Approved
41,Salaried,47601,664,1131662,Yes,Startup Capital,1258671,1,No,Business,700034,Partial
59,Business,28054,622,108119,Yes,Working Capital,3970264,14,Yes,Business,347669,Rejected
24,Business,75817,524,708362,Yes,Startup Capital,3127247,2,No,Business,1418185,Partial
22,Freelancer,35955,772,1134501,Yes,Machinery Purchase,4194907,7,Yes,Business,586750,Approved
30,Salaried,159836,864,1338307,No,Machinery Purchase,3936335,12,Yes,Business,3705083,Approved
22,Business,41723,648,208924,Yes,Working Capital,3960984,5,No,Business,365050,Rejected
24,Salaried,65853,504,1304610,No,Shop Expansion,4576556,6,Yes,Business,1314879,Approved
46,Self-Employed,30139,522,1357291,Yes,Working Capital,4229843,6,No,Business,250840,Rejected
45,Business,47707,696,606024,No,Shop Expansion,2295140,14,Yes,Business,1053155,Approved
42,Self-Employed,35977,648,560897,No,Shop Expansion,4721838,1,No,Business,660667,Partial
49,Freelancer,137462,622,1227775,Yes,Startup Capital,2542121,2,No,Business,2183304,Partial
52,Business,60485,719,706349,Yes,Machinery Purchase,3920374,3,Yes,Business,906397,Partial
34,Freelancer,61918,673,477352,No,Working Capital,3297878,3,No,Business,1032857,Approved
43,Business,64974,853,86666,Yes,Shop Expansion,4894222,12,Yes,Business,887134,Partial
35,Self-Employed,91380,582,524300,Yes,Working Capital,3234458,2,Yes,Business,1817585,Partial
40,Freelancer,44761,621,1273418,No,Startup Capital,1173413,4,No,Business,833597,Partial
30,Business,143693,690,148238,Yes,Working Capital,1575829,7,Yes,Business,1575829,Partial
36,Business,59014,630,262203,No,Working Capital,1838129,7,No,Business,997721,Partial
45,Business,78384,625,316810,No,Machinery Purchase,577411,15,No,Business,577411,Partial
42,Business,39282,564,654898,Yes,Shop Expansion,4922019,8,Yes,Business,583017,Partial
52,Freelancer,49649,816,1302510,Yes,Machinery Purchase,4123900,13,Yes,Business,982141,Approved
35,Business,26045,638,207333,No,Machinery Purchase,2070171,15,No,Business,466550,Rejected
25,Salaried,76124,508,1047595,No,Shop Expansion,2291728,1,Yes,Business,1605628,Approved
31,Self-Employed,36934,898,728133,Yes,Startup Capital,1970001,7,No,Business,468282,Approved
47,Freelancer,75366,557,1153475,No,Startup Capital,1617619,3,Yes,Business,1389094,Partial
35,Freelancer,77489,631,686345,Yes,Working Capital,2725310,14,No,Business,1266404,Partial
30,Salaried,21887,854,1408813,Yes,Working Capital,1894934,1,Yes,Business,374753,Partial
40,Self-Employed,89430,717,1368479,No,Shop Expansion,3982160,4,Yes,Business,1742085,Approved
45,Self-Employed,97573,576,1131040,Yes,Shop Expansion,4914886,7,Yes,Business,1110235,Approved
50,Self-Employed,71392,722,1238078,No,Machinery Purchase,835536,15,Yes,Business,835536,Approved
53,Self-Employed,35700,557,459844,Yes,Working Capital,4112813,5,No,Business,617717,Partial
57,Business,51681,603,328045,No,Shop Expansion,4878899,5,No,Business,804820,Partial
38,Business,36168,520,331894,No,Working Capital,411691,4,No,Business,411691,Partial
28,Salaried,63373,524,786114,No,Startup Capital,4361493,5,Yes,Business,1067682,Approved
22,Self-Employed,36138,647,994442,Yes,Shop Expansion,813426,5,Yes,Business,600516,Partial
45,Freelancer,54419,742,1347222,Yes,Shop Expansion,1361884,10,No,Business,924072,Partial
42,Self-Employed,46723,869,349891,No,Shop Expansion,1965993,11,No,Business,1109046,Approved
43,Freelancer,23950,643,536461,No,Working Capital,4922921,4,No,Business,450499,Partial
28,Freelancer,35075,829,1150145,Yes,Working Capital,2415326,8,Yes,Business,640137,Approved
47,Self-Employed,124213,880,894408,No,Machinery Purchase,4364511,12,Yes,Business,2939163,Approved
61,Salaried,23438,854,1163599,Yes,Startup Capital,2717623,10,No,Business,491742,Partial
61,Business,47221,637,806873,No,Working Capital,4880234,1,Yes,Business,1068351,Approved
26,Business,33817,804,281740,No,Shop Expansion,1718667,4,No,Business,766701,Partial
24,Self-Employed,104978,640,1120854,Yes,Startup Capital,3117016,3,Yes,Business,1414609,Approved
45,Business,26375,667,438992,No,Shop Expansion,3038407,13,Yes,Business,443136,Partial
61,Salaried,88766,712,463854,No,Machinery Purchase,898976,10,No,Business,898976,Approved
40,Business,22017,743,1153350,No,Working Capital,954021,4,No,Business,325235,Partial
28,Salaried,31019,562,750388,Yes,Startup Capital,4362182,1,No,Business,367306,Partial
31,Self-Employed,33267,704,461271,Yes,Working Capital,1977352,15,Yes,Business,416937,Partial
59,Business,25591,685,276464,No,Machinery Purchase,4541996,4,No,Business,670565,Rejected
39,Business,31983,691,322990,Yes,Machinery Purchase,4649611,8,Yes,Business,384348,Partial
24,Self-Employed,41853,665,844259,Yes,Machinery Purchase,801551,2,Yes,Business,653594,Partial
51,Self-Employed,49740,896,346289,No,Working Capital,4607842,8,No,Business,1165625,Approved
33,Business,71245,623,1294842,No,Working Capital,2463658,12,Yes,Business,1307795,Approved
59,Business,57548,652,690570,Yes,Startup Capital,3022721,3,Yes,Business,956607,Partial
58,Salaried,29508,745,985905,Yes,Working Capital,1503241,4,Yes,Business,447292,Partial
29,Salaried,25473,714,1002132,No,Shop Expansion,4947268,14,Yes,Business,434418,Approved
35,Self-Employed,22493,698,1022753,No,Startup Capital,2364766,6,Yes,Business,321479,Partial
59,Freelancer,76290,779,267820,No,Machinery Purchase,4560458,8,No,Business,1290410,Partial
40,Salaried,27623,638,797357,Yes,Shop Expansion,3304124,8,Yes,Business,332849,Partial
41,Salaried,129551,590,580035,No,Startup Capital,4683397,4,Yes,Business,2027080,Approved
29,Freelancer,66664,536,264769,Yes,Shop Expansion,3905908,11,Yes,Business,907598,Rejected
41,Salaried,107329,539,647589,No,Working Capital,1786389,2,Yes,Business,1786389,Approved
55,Business,43805,633,1100238,Yes,Machinery Purchase,2964999,12,Yes,Business,635515,Partial
43,Self-Employed,87036,799,1148979,No,Working Capital,2340976,15,Yes,Business,1726453,Approved
27,Salaried,123449,834,610422,No,Machinery Purchase,3403804,10,Yes,Business,2907089,Approved
46,Self-Employed,140848,692,272398,Yes,Working Capital,1319680,3,Yes,Business,1319680,Partial
38,Self-Employed,63464,862,1109525,No,Machinery Purchase,2632128,13,Yes,Business,1000561,Approved
46,Self-Employed,146579,718,1422298,Yes,Working Capital,2321641,15,Yes,Business,2321641,Approved
29,Self-Employed,40791,850,521819,No,Working Capital,4771907,8,Yes,Business,935117,Approved
47,Business,26192,728,243501,Yes,Shop Expansion,4379745,8,No,Business,827150,Rejected
44,Freelancer,49275,730,249685,No,Working Capital,1376080,6,Yes,Business,981803,Partial
46,Self-Employed,27856,826,1162628,Yes,Startup Capital,2198641,2,Yes,Business,450504,Approved
47,Salaried,23088,667,1434185,Yes,Machinery Purchase,4591529,2,No,Business,754167,Rejected
38,Business,55756,651,1002038,Yes,Startup Capital,1477979,8,Yes,Business,961918,Partial
41,Business,59672,707,473114,Yes,Working Capital,2742232,8,Yes,Business,867942,Partial
33,Self-Employed,49276,778,50746,Yes,Working Capital,648559,12,Yes,Business,648559,Partial
59,Freelancer,41649,618,1457990,No,Startup Capital,4726989,13,No,Business,656123,Partial
47,Freelancer,117594,789,369650,No,Shop Expansion,2619629,12,Yes,Business,1839627,Approved
53,Freelancer,66142,606,1132450,Yes,Shop Expansion,482700,3,No,Business,482700,Partial
58,Business,34317,655,860935,No,Working Capital,3786088,12,No,Business,489002,Rejected
49,Freelancer,21420,825,931443,No,Machinery Purchase,4410197,8,No,Business,440430,Partial
23,Freelancer,48574,649,399927,Yes,Startup Capital,3759002,2,Yes,Business,981401,Partial
29,Salaried,45789,700,179210,Yes,Machinery Purchase,1844132,10,Yes,Business,128391,Rejected
60,Salaried,41854,705,48039,No,Shop Expansion,1901038,4,No,Business,20128,Rejected
33,Business,22417,854,1032099,Yes,Machinery Purchase,1431012,8,No,Business,327991,Partial
28,Self-Employed,39277,517,707009,Yes,Machinery Purchase,2302961,12,Yes,Business,571154,Partial
61,Freelancer,84377,636,40421,Yes,Startup Capital,4533518,14,No,Business,1084862,Rejected
53,Self-Employed,49859,795,321906,Yes,Machinery Purchase,3113690,12,Yes,Business,810300,Partial
33,Business,21233,847,156506,No,Working Capital,2451376,14,No,Business,425199,Partial
22,Business,54315,618,411167,Yes,Shop Expansion,4192367,11,Yes,Business,784684,Partial
26,Salaried,75026,665,252944,Yes,Machinery Purchase,3966527,5,Yes,Business,1436850,Partial
40,Freelancer,32095,723,960682,Yes,Working Capital,943032,9,Yes,Business,448375,Partial
52,Salaried,129972,680,632547,No,Machinery Purchase,1967893,3,No,Business,1967893,Partial
22,Freelancer,77674,780,1320400,No,Startup Capital,2977316,10,Yes,Business,1622024,Approved
28,Salaried,30464,874,983343,Yes,Working Capital,2587001,9,Yes,Business,514281,Partial
50,Salaried,40715,630,142444,No,Shop Expansion,2534380,9,No,Business,45769,Rejected
28,Freelancer,47775,729,1056846,No,Working Capital,4498713,9,Yes,Business,1096988,Approved
54,Freelancer,61655,687,1003144,Yes,Shop Expansion,4714051,1,No,Business,916437,Partial
57,Freelancer,33229,732,166979,Yes,Machinery Purchase,4931882,7,No,Business,879720,Rejected
42,Self-Employed,48054,802,710557,No,Shop Expansion,1538173,2,No,Business,868357,Approved
22,Self-Employed,20794,879,1456349,Yes,Machinery Purchase,716660,9,No,Business,313410,Partial
57,Salaried,20784,718,357613,Yes,Shop Expansion,1194766,4,No,Business,280686,Partial
23,Self-Employed,68392,893,630690,No,Working Capital,4508196,1,No,Business,1471661,Approved
27,Salaried,131346,612,687848,No,Shop Expansion,2033284,15,Yes,Business,2033284,Partial
23,Freelancer,79794,778,319203,No,Machinery Purchase,4226052,15,No,Business,1730319,Approved
51,Freelancer,33014,516,1390171,Yes,Machinery Purchase,2018651,8,No,Business,461127,Partial
40,Self-Employed,72482,893,1074898,Yes,Shop Expansion,4664955,5,No,Business,1221628,Partial
32,Self-Employed,43850,849,1378415,Yes,Working Capital,2801624,12,Yes,Business,769464,Partial
23,Business,122584,546,420094,No,Machinery Purchase,1061441,6,Yes,Business,1061441,Approved
24,Self-Employed,127551,730,108837,No,Working Capital,2311143,7,No,Business,2311143,Partial
29,Freelancer,26277,865,388567,Yes,Working Capital,2257166,1,No,Business,413769,Partial
55,Freelancer,22730,644,862419,Yes,Working Capital,4401787,11,No,Business,339103,Partial
42,Business,23019,751,1091095,No,Shop Expansion,3221530,13,Yes,Business,504879,Partial
24,Freelancer,21112,727,656069,Yes,Startup Capital,459292,1,Yes,Business,333244,Partial
42,Freelancer,50395,552,834889,Yes,Shop Expansion,2895892,13,Yes,Business,952486,Partial
58,Self-Employed,91546,784,786249,Yes,Shop Expansion,1533332,11,No,Business,1229221,Approved
42,Salaried,33780,876,680473,Yes,Machinery Purchase,4087760,15,Yes,Business,499461,Approved
45,Salaried,35065,829,1081737,No,Working Capital,2634454,2,Yes,Business,597482,Approved
23,Self-Employed,33971,625,1264591,Yes,Machinery Purchase,1106514,15,No,Business,50954,Rejected
60,Salaried,63916,712,1032875,No,Shop Expansion,2458845,13,Yes,Business,1335271,Approved
27,Salaried,113967,644,665032,Yes,Shop Expansion,4851944,3,Yes,Business,1732350,Partial
56,Freelancer,69905,613,574950,Yes,Working Capital,3477168,10,No,Business,836261,Partial
26,Self-Employed,35793,532,393652,Yes,Startup Capital,688595,1,No,Business,113289,Rejected
59,Freelancer,83722,814,355446,No,Startup Capital,3335599,15,No,Business,1497896,Approved
46,Business,155687,792,826949,No,Shop Expansion,2718400,8,No,Business,2718400,Approved
62,Business,143082,740,293667,Yes,Shop Expansion,4827300,14,Yes,Business,2203469,Partial
23,Self-Employed,80858,893,1030767,Yes,Shop Expansion,2686108,11,No,Business,910748,Approved
47,Self-Employed,59415,710,878125,Yes,Machinery Purchase,1045839,14,No,Business,812125,Partial
60,Self-Employed,46468,612,694609,No,Startup Capital,3556888,13,Yes,Business,715734,Partial
24,Freelancer,24458,741,726684,Yes,Startup Capital,2056784,4,No,Business,285400,Partial
55,Self-Employed,68495,720,1276136,No,Working Capital,2096078,5,Yes,Business,1548802,Approved
43,Business,30785,557,202137,No,Startup Capital,908059,6,Yes,Business,137360,Rejected
50,Self-Employed,152022,700,178264,Yes,Shop Expansion,1062472,12,Yes,Business,1062472,Partial
31,Salaried,35907,734,1499828,No,Startup Capital,484386,3,No,Business,461990,Approved
55,Salaried,28263,632,1014590,Yes,Startup Capital,2083862,12,No,Business,265175,Rejected
62,Business,85534,619,790642,Yes,Shop Expansion,4835582,10,No,Business,1365931,Partial
56,Self-Employed,86430,886,1124573,Yes,Startup Capital,2775084,11,No,Business,1514691,Approved
48,Business,51066,756,1049492,Yes,Machinery Purchase,1096806,9,Yes,Business,747918,Partial
35,Self-Employed,34552,843,47591,No,Machinery Purchase,4217565,15,No,Business,708005,Partial
54,Self-Employed,47966,807,1063925,Yes,Startup Capital,4364757,7,No,Business,682787,Approved
23,Self-Employed,64452,822,977714,No,Startup Capital,3160248,8,No,Business,1094765,Approved
30,Business,39086,843,348011,Yes,Shop Expansion,2886278,10,No,Business,702702,Approved
52,Salaried,35790,556,863336,No,Startup Capital,4769766,10,No,Business,708451,Partial
45,Self-Employed,41086,522,802066,No,Machinery Purchase,2694437,13,No,Business,740758,Partial
61,Business,167333,578,623670,No,Working Capital,2598064,10,Yes,Business,2598064,Approved
36,Self-Employed,27824,724,977682,Yes,Startup Capital,1818103,13,Yes,Business,435157,Partial
31,Self-Employed,26307,583,450655,Yes,Working Capital,828542,1,No,Business,143681,Rejected
40,Self-Employed,68663,751,710626,No,Machinery Purchase,2292919,12,Yes,Business,1363435,Approved
44,Self-Employed,52256,835,1074752,Yes,Shop Expansion,1930323,2,No,Business,1002260,Partial
38,Salaried,36527,631,426852,Yes,Shop Expansion,1303652,3,No,Business,544668,Partial
44,Business,50351,824,1395632,No,Shop Expansion,2492541,15,Yes,Business,1068029,Approved
31,Business,28886,616,457880,Yes,Working Capital,4853709,8,No,Business,379416,Partial
58,Business,118338,512,731669,Yes,Working Capital,3356247,8,Yes,Business,1961665,Approved
29,Freelancer,62611,697,64718,Yes,Machinery Purchase,1613367,11,Yes,Business,1027227,Partial
56,Freelancer,28251,542,1263592,Yes,Working Capital,474585,13,No,Business,102307,Rejected
37,Business,35711,634,1446385,Yes,Shop Expansion,2295457,10,No,Business,115992,Rejected
38,Salaried,42630,528,800007,Yes,Machinery Purchase,1175465,10,No,Business,474291,Partial
55,Salaried,21574,837,931544,No,Startup Capital,4567826,12,No,Business,400357,Partial
39,Salaried,39787,567,32245,No,Shop Expansion,4892645,15,No,Business,202211,Rejected
61,Self-Employed,75712,672,34555,Yes,Startup Capital,4325202,7,Yes,Business,1389075,Partial
33,Self-Employed,33768,842,1443203,Yes,Startup Capital,3568052,1,No,Business,715899,Partial
60,Business,44709,781,623319,No,Shop Expansion,2615261,3,No,Business,756359,Approved
56,Business,43160,878,954840,Yes,Shop Expansion,507993,14,No,Business,507993,Approved
39,Freelancer,21249,593,1021107,Yes,Shop Expansion,4476544,15,Yes,Business,304000,Partial
52,Business,32460,675,845465,No,Shop Expansion,725302,9,Yes,Business,550239,Partial
46,Business,28769,557,542823,No,Startup Capital,459816,3,Yes,Business,432619,Partial
45,Self-Employed,22760,696,330222,Yes,Shop Expansion,1675586,2,No,Business,318708,Partial
60,Self-Employed,75699,736,1080663,Yes,Startup Capital,4366826,13,No,Business,979230,Partial
47,Freelancer,81406,858,693821,No,Machinery Purchase,2250867,6,No,Business,1583352,Approved
27,Self-Employed,27968,674,888236,No,Startup Capital,1507578,11,Yes,Business,460672,Partial
58,Freelancer,172642,623,901721,No,Machinery Purchase,3572649,1,No,Business,3526600,Partial
34,Business,58470,842,917620,Yes,Machinery Purchase,1721005,7,No,Business,812946,Partial
46,Freelancer,153291,641,762045,No,Working Capital,1764314,1,No,Business,1764314,Partial
54,Salaried,74847,604,483229,No,Startup Capital,3368740,15,Yes,Business,1717560,Approved
58,Self-Employed,48222,607,261364,Yes,Startup Capital,2411656,10,No,Business,545664,Rejected
26,Freelancer,67064,736,193019,Yes,Machinery Purchase,2230113,2,Yes,Business,1317099,Partial
57,Self-Employed,86055,716,615203,Yes,Machinery Purchase,3025084,1,No,Business,1468866,Partial
31,Self-Employed,30562,894,220352,No,Shop Expansion,1534414,6,Yes,Business,625949,Partial
53,Salaried,74366,715,721306,No,Machinery Purchase,3803263,15,Yes,Business,1281173,Approved
30,Freelancer,46670,853,659573,Yes,Working Capital,690730,9,No,Business,690730,Partial
54,Freelancer,30716,700,923806,Yes,Startup Capital,4481588,4,No,Business,309416,Partial
60,Business,85102,705,163622,No,Working Capital,1657627,11,Yes,Business,1657627,Partial
42,Self-Employed,22645,876,629346,No,Working Capital,4164544,1,No,Business,430951,Partial
47,Business,44248,604,148395,No,Working Capital,4796737,11,Yes,Business,769952,Rejected
33,Freelancer,162823,679,666619,No,Machinery Purchase,2736373,5,Yes,Business,2736373,Approved
44,Salaried,23028,722,1254489,No,Machinery Purchase,4678327,11,Yes,Business,459480,Partial
49,Freelancer,83306,676,134865,Yes,Startup Capital,4040792,9,No,Business,786047,Rejected
33,Freelancer,31916,667,369004,Yes,Working Capital,4234697,6,Yes,Business,400529,Partial
62,Business,28304,878,362019,No,Shop Expansion,2118500,10,Yes,Business,718588,Approved
60,Self-Employed,43220,892,1333724,No,Shop Expansion,2456498,15,No,Business,807764,Approved
39,Self-Employed,32499,663,987397,No,Shop Expansion,4997796,14,Yes,Business,722715,Partial
48,Business,36867,722,414584,No,Shop Expansion,2062475,5,Yes,Business,787119,Approved
34,Freelancer,47773,874,62848,Yes,Shop Expansion,2169173,2,No,Business,711830,Partial
59,Salaried,37004,801,398321,Yes,Shop Expansion,3885448,3,Yes,Business,596144,Approved
47,Business,33946,731,304126,Yes,Machinery Purchase,2430039,15,Yes,Business,452362,Partial
55,Self-Employed,44072,687,854977,No,Startup Capital,4039268,7,No,Business,814451,Approved
40,Self-Employed,40926,529,548201,Yes,Startup Capital,4775078,6,Yes,Business,649126,Partial
